V3	V5
GRMZM2G039212	Zm00001eb401070
GRMZM2G040278	Zm00001eb401080
GRMZM2G040268	Zm00001eb401090
GRMZM2G114758	Zm00001eb401110
GRMZM2G050159	Zm00001eb401120
GRMZM2G057467	Zm00001eb401130
GRMZM2G096352	Zm00001eb401150
GRMZM2G096355	Zm00001eb401160
GRMZM2G540491	Zm00001eb401170
GRMZM2G096464	Zm00001eb401190
GRMZM2G181148	Zm00001eb401200
GRMZM2G028039	Zm00001eb401210
GRMZM2G004528	Zm00001eb401220
GRMZM2G004466	Zm00001eb401230
GRMZM2G004377	Zm00001eb401240
GRMZM2G152815	Zm00001eb401280
GRMZM2G113060	Zm00001eb401290
GRMZM2G113057	Zm00001eb401300
GRMZM2G091233	Zm00001eb401330
GRMZM2G091226	Zm00001eb401340
GRMZM2G061428	Zm00001eb401370
GRMZM2G061314	Zm00001eb401390
AC235544.1_FG002	Zm00001eb401420
AC233899.1_FG004	Zm00001eb401450
AC233899.1_FG002	Zm00001eb401480
GRMZM2G400784	Zm00001eb401490
GRMZM2G095822	Zm00001eb401500
GRMZM2G095786	Zm00001eb401510
GRMZM2G091362	Zm00001eb401550
GRMZM2G028855	Zm00001eb401580
GRMZM2G028794	Zm00001eb401610
GRMZM2G028643	Zm00001eb401620
GRMZM6G542104	Zm00001eb140480
GRMZM2G100120	Zm00001eb401690
GRMZM2G036300	
GRMZM2G036288	Zm00001eb401760
AC149828.2_FG002	Zm00001eb401790
GRMZM5G830874	Zm00001eb401800
AC149828.2_FG004	Zm00001eb401810
GRMZM2G100750	Zm00001eb401880
GRMZM2G004023	Zm00001eb401910
GRMZM2G007134	Zm00001eb401940
GRMZM2G169365	Zm00001eb402000
GRMZM2G169363	Zm00001eb402010
GRMZM2G169360	Zm00001eb402020
GRMZM2G074514	Zm00001eb402060
GRMZM2G376282	Zm00001eb402070
GRMZM2G399098	Zm00001eb402050
GRMZM2G141121	Zm00001eb402100
GRMZM2G065199	Zm00001eb402110
GRMZM2G065237	Zm00001eb402130
GRMZM2G065259	Zm00001eb402140
AC149829.2_FG002	Zm00001eb402150
AC149829.2_FG003	Zm00001eb402160
AC149829.2_FG004	Zm00001eb402170
GRMZM2G087901	Zm00001eb402200
GRMZM2G178787	Zm00001eb402260
GRMZM2G178826	Zm00001eb402270
GRMZM2G178859	Zm00001eb402310
GRMZM2G178880	Zm00001eb402330
GRMZM2G178945	Zm00001eb402380
GRMZM2G178960	Zm00001eb402390
GRMZM2G057950	Zm00001eb402400
GRMZM2G361256	Zm00001eb402410
GRMZM2G058133	Zm00001eb402420
GRMZM2G055107	Zm00001eb402440
GRMZM2G054969	Zm00001eb402450
GRMZM2G420926	Zm00001eb402460
GRMZM2G120975	Zm00001eb402480
GRMZM2G310155	Zm00001eb402500
GRMZM2G009869	Zm00001eb402510
AC149810.2_FG008	Zm00001eb402520
GRMZM2G127072	Zm00001eb402550
GRMZM2G126817	Zm00001eb402580
GRMZM2G428040	Zm00001eb402590
GRMZM2G126812	Zm00001eb402600
AC194032.3_FG010	
GRMZM2G126781	Zm00001eb402630
GRMZM2G126763	Zm00001eb402640
GRMZM2G009770	Zm00001eb402690
GRMZM2G009808	Zm00001eb402710
GRMZM2G010490	Zm00001eb402730
GRMZM2G059891	Zm00001eb402740
GRMZM2G059937	Zm00001eb402750
GRMZM2G358931	Zm00001eb402760
GRMZM2G150058	Zm00001eb402790
GRMZM2G150408	Zm00001eb402780
GRMZM2G057514	Zm00001eb402820
GRMZM2G057491	Zm00001eb402830
GRMZM2G057243	Zm00001eb402840
GRMZM2G089699	Zm00001eb402900
GRMZM2G178072	Zm00001eb402910
GRMZM2G137779	Zm00001eb402930
GRMZM2G438840	Zm00001eb402940
AC149818.2_FG001	Zm00001eb402970
AC149818.2_FG004	Zm00001eb402980
AC149818.2_FG005	Zm00001eb402990
AC149818.2_FG006	Zm00001eb403000
AC149818.2_FG007	Zm00001eb403010
AC149818.2_FG008	Zm00001eb403020
AC149818.2_FG009	Zm00001eb403030
AC149475.2_FG002	Zm00001eb403040
AC149475.2_FG003	Zm00001eb403050
AC149475.2_FG005	Zm00001eb403060
AC149475.2_FG007	Zm00001eb403080
GRMZM2G063342	Zm00001eb403130
GRMZM2G063387	Zm00001eb403140
AC233901.1_FG010	Zm00001eb403160
GRMZM5G832248	Zm00001eb403170
GRMZM5G891656	Zm00001eb403180
AC233901.1_FG008	Zm00001eb403200
GRMZM2G045257	Zm00001eb403220
GRMZM2G342807	Zm00001eb403230
GRMZM2G175463	Zm00001eb403270
GRMZM2G175563	Zm00001eb403280
GRMZM2G115674	Zm00001eb403300
GRMZM2G439866	Zm00001eb403350
GRMZM2G330384	Zm00001eb403370
GRMZM2G360025	Zm00001eb403390
GRMZM2G178120	Zm00001eb403430
GRMZM2G075588	Zm00001eb403440
GRMZM2G075563	Zm00001eb403450
GRMZM2G075505	Zm00001eb403460
GRMZM2G075417	Zm00001eb403480
GRMZM2G075227	Zm00001eb403510
GRMZM2G172014	Zm00001eb403550
GRMZM2G172021	Zm00001eb403560
GRMZM2G473274	Zm00001eb403570
GRMZM2G051103	Zm00001eb403620
GRMZM2G092281	Zm00001eb403660
GRMZM2G317931	Zm00001eb403670
GRMZM2G317938	Zm00001eb403680
GRMZM2G063931	Zm00001eb403740
GRMZM2G064005	Zm00001eb403730
GRMZM2G060564	Zm00001eb403710
GRMZM2G382534	Zm00001eb403700
GRMZM2G382537	Zm00001eb403690
GRMZM2G171440	Zm00001eb403760
GRMZM2G171464	Zm00001eb403770
GRMZM2G171466	Zm00001eb403780
GRMZM2G171469	Zm00001eb403790
GRMZM2G171595	Zm00001eb403800
GRMZM2G116681	Zm00001eb403820
GRMZM2G472696	Zm00001eb403860
GRMZM2G472780	Zm00001eb403870
GRMZM2G174070	Zm00001eb403880
GRMZM2G143213	Zm00001eb403940
GRMZM2G143187	Zm00001eb403950
GRMZM2G303312	Zm00001eb403960
GRMZM2G467007	Zm00001eb403980
GRMZM2G466984	Zm00001eb403990
GRMZM2G064612	Zm00001eb404000
GRMZM2G064600	Zm00001eb404010
GRMZM2G393471	Zm00001eb404070
GRMZM2G092723	Zm00001eb404090
GRMZM2G092718	Zm00001eb404100
GRMZM2G037327	Zm00001eb404170
GRMZM2G037193	Zm00001eb404180
GRMZM2G148057	Zm00001eb404190
GRMZM2G449359	Zm00001eb404200
GRMZM2G110116	Zm00001eb404250
GRMZM2G109987	Zm00001eb404260
GRMZM2G113267	Zm00001eb404280
GRMZM2G055785	Zm00001eb404320
GRMZM2G354746	Zm00001eb404330
AC150739.3_FG001	Zm00001eb404380
GRMZM5G875564	Zm00001eb404390
GRMZM2G168257	Zm00001eb404500
GRMZM2G168281	Zm00001eb404490
GRMZM2G168355	Zm00001eb404430
GRMZM2G060185	Zm00001eb404520
GRMZM2G161827	Zm00001eb404590
GRMZM2G161891	Zm00001eb404570
GRMZM2G161905	Zm00001eb404560
GRMZM2G109624	Zm00001eb404640
GRMZM2G175797	Zm00001eb404630
GRMZM2G159538	Zm00001eb404660
GRMZM2G049382	Zm00001eb404670
GRMZM2G158293	Zm00001eb404680
GRMZM2G148090	Zm00001eb404690
GRMZM2G134426	Zm00001eb404710
GRMZM2G104254	Zm00001eb221860
GRMZM2G067764	Zm00001eb221850
GRMZM2G034385	Zm00001eb221810
GRMZM2G021879	Zm00001eb383490
AC212187.4_FG001	Zm00001eb383470
GRMZM2G480106	Zm00001eb383460
GRMZM2G040236	Zm00001eb383450
GRMZM2G083980	Zm00001eb390170
GRMZM2G465383	Zm00001eb390100
GRMZM2G454449	Zm00001eb390020
GRMZM2G035809	Zm00001eb392580
GRMZM5G808613	Zm00001eb392620
GRMZM2G028036	Zm00001eb030050
AC195207.2_FG002	Zm00001eb030020
GRMZM2G092268	Zm00001eb038860
GRMZM2G090177	Zm00001eb038880
GRMZM2G179703	Zm00001eb038890
GRMZM2G109977	Zm00001eb038900
GRMZM2G089619	Zm00001eb082590
GRMZM2G120517	Zm00001eb082560
GRMZM2G061764	Zm00001eb382520
GRMZM2G143473	Zm00001eb382500
GRMZM2G015190	Zm00001eb181290
GRMZM2G010743	Zm00001eb181270
GRMZM2G162388	Zm00001eb181260
GRMZM2G094558	Zm00001eb341310
GRMZM2G408834	
GRMZM5G890241	Zm00001eb008470
GRMZM2G099528	Zm00001eb010230
GRMZM2G056373	Zm00001eb014750
GRMZM2G082836	Zm00001eb019130
GRMZM5G821027	Zm00001eb106440
GRMZM2G128771	Zm00001eb109670
GRMZM5G839114	Zm00001eb111260
GRMZM5G823318	Zm00001eb220040
GRMZM2G165817	Zm00001eb205820
GRMZM2G015441	
GRMZM5G852833	Zm00001eb256240
GRMZM5G812088	"Zm00001eb254240,Zm00001eb254230"
GRMZM5G843389	Zm00001eb360710
AC208023.3_FG001	Zm00001eb389590
AC210314.3_FG006	Zm00001eb398080
GRMZM5G865298	Zm00001eb222030
GRMZM5G851485	Zm00001eb014980
GRMZM2G058814	Zm00001eb032410
GRMZM2G129597	Zm00001eb033340
GRMZM2G147629	Zm00001eb042900
GRMZM5G892308	"Zm00001eb410490,Zm00001eb410500"
AC191575.2_FG001	Zm00001eb063350
GRMZM2G163550	Zm00001eb407570
GRMZM2G047889	Zm00001eb409350
GRMZM5G890599	Zm00001eb105040
GRMZM2G066587	Zm00001eb109920
GRMZM5G804618	Zm00001eb148580
GRMZM2G069865	Zm00001eb154050
GRMZM2G017940	Zm00001eb169070
GRMZM2G460360	Zm00001eb185230
GRMZM2G122185	Zm00001eb217360
GRMZM2G155816	Zm00001eb238270
GRMZM2G094581	Zm00001eb266020
GRMZM5G857090	Zm00001eb272150
GRMZM2G077621	Zm00001eb289300
GRMZM2G125165	Zm00001eb306660
GRMZM2G072997	Zm00001eb310050
GRMZM2G135803	Zm00001eb314030
GRMZM2G032759	Zm00001eb329260
GRMZM2G088231	Zm00001eb333670
GRMZM2G133070	Zm00001eb342110
GRMZM2G102015	Zm00001eb341290
GRMZM2G073884	Zm00001eb345910
GRMZM2G360219	Zm00001eb360790
GRMZM2G032214	Zm00001eb374450
GRMZM6G474234	Zm00001eb382490
GRMZM2G104418	Zm00001eb398530
GRMZM2G461141	Zm00001eb143730
GRMZM2G076936	Zm00001eb179460
GRMZM5G867030	Zm00001eb232670
GRMZM5G888945	Zm00001eb238470
GRMZM2G056743	Zm00001eb317670
GRMZM5G835530	"Zm00001eb131330,Zm00001eb131320"
GRMZM2G096026	Zm00001eb143780
GRMZM2G303810	Zm00001eb001520
GRMZM5G858887	Zm00001eb214540
GRMZM2G388576	Zm00001eb219280
GRMZM2G364683	Zm00001eb319310
GRMZM5G860152	Zm00001eb011040
GRMZM5G861997	Zm00001eb044550
GRMZM5G807333	Zm00001eb048200
GRMZM5G883222	Zm00001eb054180
GRMZM5G864065	"Zm00001eb419220,Zm00001eb419230"
GRMZM5G816240	"Zm00001eb070020,Zm00001eb070030"
GRMZM2G422537	"Zm00001eb110210,Zm00001eb110220"
GRMZM5G844642	Zm00001eb121440
GRMZM5G805808	Zm00001eb121440
GRMZM5G860607	"Zm00001eb165760,Zm00001eb165750"
GRMZM5G844096	Zm00001eb169540
GRMZM5G815851	Zm00001eb178570
GRMZM5G830457	Zm00001eb181570
GRMZM5G833253	"Zm00001eb187810,Zm00001eb187820"
GRMZM5G896260	Zm00001eb196560
GRMZM5G885710	"Zm00001eb202280,Zm00001eb202290"
GRMZM5G871727	Zm00001eb208650
GRMZM5G882631	Zm00001eb208650
GRMZM5G860214	"Zm00001eb242580,Zm00001eb242590"
GRMZM5G868908	Zm00001eb242890
GRMZM5G893921	Zm00001eb301780
GRMZM5G831687	Zm00001eb317610
GRMZM6G029838	Zm00001eb317610
GRMZM5G893381	Zm00001eb336740
GRMZM5G871018	Zm00001eb337850
GRMZM5G824388	"Zm00001eb339540,Zm00001eb339550"
GRMZM5G856067	Zm00001eb346930
GRMZM5G837606	Zm00001eb370130
GRMZM5G878346	Zm00001eb372510
GRMZM5G851617	Zm00001eb398390
GRMZM5G882285	
GRMZM5G864133	
GRMZM5G888250	
GRMZM2G023863	
GRMZM2G137648	
GRMZM2G474694	
GRMZM2G436286	Zm00001eb000810
GRMZM2G144101	
GRMZM2G055698	
GRMZM2G703469	Zm00001eb001100
GRMZM2G320117	Zm00001eb001230
GRMZM2G344566	Zm00001eb001410
GRMZM2G181153	
GRMZM2G159470	Zm00001eb001740
GRMZM2G090051	
GRMZM2G176521	
GRMZM2G448701	
GRMZM2G007441	
GRMZM2G003538	
GRMZM2G056377	Zm00001eb002910
GRMZM2G474973	
GRMZM2G176131	
AC194863.3_FG006	
GRMZM2G343767	
GRMZM2G087966	
GRMZM2G056786	
GRMZM2G370985	
AC209858.4_FG003	
GRMZM2G453148	
AC210834.4_FG005	
AC210834.4_FG013	
GRMZM2G140302	
GRMZM2G046086	
GRMZM2G035128	Zm00001eb005490
GRMZM2G178852	
AC196394.3_FG002	
GRMZM2G445630	
GRMZM2G445588	Zm00001eb006030
AC211261.3_FG017	
GRMZM2G006626	
GRMZM2G398603	
GRMZM2G029000	Zm00001eb007120
GRMZM5G895573	
GRMZM2G440363	
GRMZM2G471253	
GRMZM2G013430	
GRMZM2G071292	Zm00001eb008290
GRMZM2G071217	Zm00001eb008300
GRMZM5G870116	
GRMZM2G447504	Zm00001eb009420
GRMZM2G043542	
AC196789.3_FG001	
GRMZM5G899202	
GRMZM5G815823	
GRMZM2G372509	
GRMZM2G397002	
GRMZM2G481529	
GRMZM2G356459	Zm00001eb012090
GRMZM2G441511	
GRMZM2G408887	
GRMZM5G894709	
AC213668.4_FG007	Zm00001eb012500
GRMZM2G096261	
GRMZM2G441827	
GRMZM2G026910	
GRMZM2G017103	Zm00001eb012820
AC202101.3_FG002	
GRMZM2G179462	
GRMZM2G021095	
GRMZM2G024440	
GRMZM2G373621	
GRMZM2G311465	
GRMZM2G309363	
GRMZM5G880803	
GRMZM2G326335	
GRMZM2G106283	
GRMZM2G369884	
GRMZM2G356155	
GRMZM5G801330	
GRMZM2G091648	
GRMZM5G861985	
GRMZM2G140968	Zm00001eb017650
AC216247.3_FG004	Zm00001eb017900
GRMZM2G049762	
GRMZM2G434380	Zm00001eb018420
GRMZM2G106834	
GRMZM2G370519	
GRMZM2G352708	
GRMZM5G812005	
GRMZM2G060589	Zm00001eb019950
GRMZM2G360867	Zm00001eb019960
GRMZM5G866989	
AC212231.3_FG003	
GRMZM2G517730	
GRMZM2G036629	
GRMZM5G861617	
GRMZM2G053757	
AC214524.3_FG004	Zm00001eb020880
GRMZM2G703656	
GRMZM2G133968	
AC212979.2_FG006	Zm00001eb021520
GRMZM2G137561	
GRMZM5G827566	
GRMZM2G099467	
GRMZM2G327907	
AC185593.3_FG003	
GRMZM2G143082	Zm00001eb022700
GRMZM2G143202	
GRMZM2G028033	
GRMZM2G460422	
GRMZM2G021621	
AC211577.3_FG002	
GRMZM2G024823	Zm00001eb024460
AC186602.4_FG003	
AC209215.4_FG004	
GRMZM2G072371	
GRMZM5G895663	
GRMZM2G383631	
GRMZM2G481222	
GRMZM2G481311	Zm00001eb025230
AC186283.4_FG002	
GRMZM2G073026	
GRMZM2G435244	
GRMZM2G034372	
GRMZM2G396202	
GRMZM5G890472	
GRMZM2G163751	
GRMZM2G067370	Zm00001eb026520
GRMZM2G110574	Zm00001eb026610
GRMZM2G109133	Zm00001eb026620
GRMZM2G023119	
AC213981.3_FG001	Zm00001eb026770
GRMZM5G841827	
GRMZM5G818983	
GRMZM2G113065	Zm00001eb027020
GRMZM2G087016	Zm00001eb027250
GRMZM5G883813	
GRMZM2G168479	Zm00001eb027380
AC195402.3_FG001	
GRMZM2G433095	
GRMZM2G087083	
GRMZM5G891425	
GRMZM2G138600	
GRMZM2G576641	
AC190763.3_FG002	
GRMZM2G420694	
GRMZM2G448957	
GRMZM5G848520	
GRMZM2G321750	Zm00001eb029110
GRMZM2G126096	
GRMZM2G321747	
GRMZM2G062777	
GRMZM2G181254	
AC205336.3_FG003	
AF546187.1_FG001	Zm00001eb030130
GRMZM5G826984	
GRMZM5G838511	
AC191049.3_FG007	
GRMZM2G034563	
GRMZM2G034672	
AC199488.4_FG003	
AC199488.4_FG004	
AC199487.4_FG003	
GRMZM2G069454	Zm00001eb030910
GRMZM2G115476	
AC212040.2_FG006	
GRMZM2G386582	Zm00001eb031060
GRMZM2G322699	
AC205595.3_FG007	
AC194480.3_FG003	
GRMZM2G480705	Zm00001eb031440
AC206999.1_FG007	
GRMZM2G017116	
GRMZM2G168314	
GRMZM2G013792	
AC189052.3_FG003	
GRMZM2G049686	Zm00001eb032680
GRMZM5G820643	
GRMZM2G067162	
GRMZM2G358924	
GRMZM2G071413	
AC186524.3_FG005	
GRMZM2G361362	
GRMZM2G703838	Zm00001eb033730
AC233867.1_FG004	
GRMZM2G058459	Zm00001eb034170
GRMZM2G438803	Zm00001eb034280
GRMZM2G126463	Zm00001eb034420
GRMZM2G126481	Zm00001eb034440
GRMZM2G119511	
GRMZM2G419430	
GRMZM2G116254	Zm00001eb034490
GRMZM2G037493	
AC208564.3_FG004	
AC211887.3_FG006	
GRMZM2G121398	
GRMZM2G403667	Zm00001eb035070
GRMZM2G006293	Zm00001eb035770
GRMZM2G026664	Zm00001eb035940
GRMZM2G703853	
GRMZM2G703858	
GRMZM5G894518	
AC205814.3_FG001	
AC216253.3_FG005	
GRMZM2G021687	
GRMZM2G049346	
AC203363.3_FG007	
GRMZM2G178239	Zm00001eb038020
GRMZM2G367829	
GRMZM2G004191	
GRMZM2G464469	Zm00001eb038630
GRMZM2G493946	
AC192608.3_FG004	
GRMZM2G412598	
GRMZM2G086119	
GRMZM2G448174	Zm00001eb039160
GRMZM2G320708	
GRMZM2G480777	
GRMZM2G409960	
GRMZM2G119812	
GRMZM2G388140	
GRMZM2G053037	
GRMZM2G016521	
GRMZM2G059397	
GRMZM2G389567	
GRMZM2G556078	
AC213629.3_FG005	
GRMZM2G058783	Zm00001eb041720
GRMZM2G079785	Zm00001eb041960
GRMZM2G047124	
GRMZM5G887243	
GRMZM2G136426	
GRMZM2G179063	Zm00001eb042870
GRMZM2G081251	Zm00001eb042930
GRMZM2G113053	
GRMZM2G044992	
GRMZM2G147362	
GRMZM2G382393	
AC225222.2_FG004	
GRMZM2G307210	Zm00001eb045100
GRMZM2G331599	Zm00001eb045160
AC205713.4_FG004	Zm00001eb045140
GRMZM2G409205	Zm00001eb045260
GRMZM2G019641	Zm00001eb045740
GRMZM2G112656	Zm00001eb046400
GRMZM2G413482	
GRMZM2G450705	
GRMZM2G319074	
GRMZM5G820604	
GRMZM2G162505	
GRMZM2G042506	Zm00001eb048070
GRMZM2G118467	
GRMZM5G849091	
AC199175.2_FG006	
GRMZM2G044740	
GRMZM2G307908	Zm00001eb049110
GRMZM2G007327	Zm00001eb049400
GRMZM2G092899	Zm00001eb049430
GRMZM2G395375	
GRMZM2G074863	Zm00001eb049540
GRMZM2G408967	Zm00001eb049780
GRMZM2G029930	Zm00001eb050170
AC207019.3_FG003	
GRMZM2G014392	
AC213890.4_FG004	
AC211910.4_FG005	Zm00001eb051180
GRMZM2G043127	
GRMZM2G098084	
GRMZM2G172555	Zm00001eb051570
GRMZM2G144813	
GRMZM2G094713	
GRMZM2G436391	
GRMZM2G137308	
GRMZM2G456769	
GRMZM2G094404	
GRMZM2G324640	
GRMZM2G300828	
GRMZM2G085873	
AC208113.3_FG009	
GRMZM5G812580	
GRMZM2G141834	
GRMZM2G460035	
AC233785.2_FG007	Zm00001eb054570
GRMZM2G704039	Zm00001eb054590
GRMZM2G704042	
GRMZM5G835691	
GRMZM5G889225	Zm00001eb055140
GRMZM2G476973	Zm00001eb055200
GRMZM2G073912	
GRMZM2G412793	
GRMZM5G828661	
GRMZM2G082633	
GRMZM2G481184	
GRMZM2G135283	Zm00001eb056550
GRMZM5G872254	
GRMZM2G095519	
GRMZM2G089001	
GRMZM2G449558	
GRMZM2G147532	Zm00001eb057220
GRMZM2G032962	Zm00001eb057530
GRMZM2G007997	
GRMZM2G147608	
GRMZM2G098822	
GRMZM2G159715	
GRMZM2G459432	Zm00001eb043660
GRMZM2G009944	
GRMZM2G312239	Zm00001eb058560
AC234157.1_FG003	
GRMZM5G809243	
GRMZM2G356718	Zm00001eb058920
AC193745.3_FG003	
GRMZM2G463730	
GRMZM2G017290	
GRMZM2G160201	
GRMZM2G407683	Zm00001eb059730
GRMZM2G143324	
GRMZM2G568478	
AC192381.3_FG004	
GRMZM5G840038	
GRMZM2G073508	Zm00001eb060570
GRMZM2G141244	
GRMZM2G096241	Zm00001eb061020
GRMZM2G396267	
GRMZM2G049906	
AC215195.3_FG005	
GRMZM2G170489	
GRMZM2G013724	
GRMZM2G312375	
GRMZM2G537770	
GRMZM2G089266	
GRMZM2G054517	Zm00001eb062700
GRMZM2G124805	
GRMZM5G899025	
AC177926.2_FG003	
AC217358.3_FG007	
GRMZM5G879009	
GRMZM2G304657	Zm00001eb064160
AC209016.3_FG010	
GRMZM2G369945	Zm00001eb064200
GRMZM2G150386	
AC203966.5_FG006	
GRMZM5G823063	
AC177899.2_FG012	
GRMZM2G337929	
GRMZM5G812168	
GRMZM2G124293	Zm00001eb405050
GRMZM2G180249	
GRMZM2G180258	
GRMZM2G181546	Zm00001eb405380
GRMZM2G097078	
GRMZM2G003762	
GRMZM2G479967	
AC218932.3_FG009	
GRMZM2G702950	
AC194104.3_FG007	
GRMZM2G165695	
AC198371.3_FG003	
GRMZM2G057753	
GRMZM2G084276	
GRMZM2G001466	
GRMZM5G810047	
GRMZM2G048850	
GRMZM2G388776	
GRMZM2G392512	
GRMZM2G001194	
GRMZM2G001195	
GRMZM5G802395	
GRMZM2G006470	Zm00001eb408650
GRMZM2G125985	
GRMZM2G418644	Zm00001eb276020
GRMZM2G348992	Zm00001eb408930
GRMZM2G012879	Zm00001eb409320
AC190630.2_FG001	
GRMZM2G081140	
GRMZM2G568290	
GRMZM2G006206	
AC199058.2_FG001	Zm00001eb409780
AC198382.3_FG001	Zm00001eb409860
GRMZM2G348695	Zm00001eb409960
GRMZM2G139183	
GRMZM2G033822	Zm00001eb410160
GRMZM5G895459	
GRMZM2G027551	
GRMZM2G322451	
GRMZM2G316595	
GRMZM2G403789	Zm00001eb411220
GRMZM2G133577	
AC199703.3_FG003	Zm00001eb411410
GRMZM2G538119	
GRMZM2G336813	
GRMZM2G092363	
GRMZM2G134655	Zm00001eb413330
GRMZM2G079777	
AC187404.3_FG006	
GRMZM2G428362	
GRMZM2G042995	
GRMZM2G418776	
GRMZM2G022283	
GRMZM2G010095	
AC194467.3_FG006	
GRMZM2G427685	
GRMZM2G029300	
GRMZM2G056697	
GRMZM2G474297	Zm00001eb412170
GRMZM2G002483	Zm00001eb412250
GRMZM2G104489	
GRMZM2G447071	
GRMZM2G700616	
GRMZM2G163923	
AC225173.3_FG002	Zm00001eb413720
GRMZM2G121992	Zm00001eb413960
GRMZM2G433849	
GRMZM2G454472	
AC216815.3_FG004	
AC202178.3_FG002	
GRMZM2G314593	
GRMZM2G391627	
GRMZM2G091373	Zm00001eb414510
GRMZM2G128907	
GRMZM2G453347	
AC215874.3_FG003	
GRMZM2G355959	
GRMZM2G141133	
AC203341.3_FG003	
GRMZM2G171236	Zm00001eb415610
GRMZM2G153416	
GRMZM2G175265	
GRMZM2G175101	
AC195058.3_FG003	Zm00001eb416020
AC187899.3_FG002	Zm00001eb416030
GRMZM2G502467	Zm00001eb416200
GRMZM2G008271	Zm00001eb416260
GRMZM2G008403	Zm00001eb416270
GRMZM2G054359	
GRMZM2G133370	
GRMZM2G133382	
GRMZM2G054931	Zm00001eb094140
GRMZM2G042980	
AC188036.3_FG003	
GRMZM2G433727	Zm00001eb416590
GRMZM2G133529	
GRMZM2G124744	Zm00001eb417160
GRMZM2G409485	
AC198787.3_FG001	
GRMZM2G177792	
AC200047.3_FG004	Zm00001eb417600
GRMZM2G367330	
GRMZM5G831550	
GRMZM2G000877	
GRMZM2G011928	Zm00001eb418830
AC208625.3_FG004	
AC193576.3_FG003	
GRMZM2G089958	
AC204271.3_FG003	
GRMZM5G806463	
GRMZM2G466897	
GRMZM2G442425	Zm00001eb419970
GRMZM2G402987	
GRMZM2G119881	
GRMZM5G801531	
GRMZM2G327037	
GRMZM2G152708	Zm00001eb420970
GRMZM5G809178	
GRMZM5G884430	
GRMZM2G166956	
AC210663.3_FG004	
GRMZM2G466048	
GRMZM2G147424	
AC217051.3_FG006	
AC198509.3_FG004	Zm00001eb422070
GRMZM2G060720	
GRMZM2G175541	Zm00001eb422460
GRMZM2G332922	
GRMZM2G033339	
GRMZM2G443776	
GRMZM2G087180	
GRMZM2G158069	
GRMZM2G446204	
GRMZM2G119023	
GRMZM2G079490	
GRMZM2G381169	
AC197577.2_FG002	Zm00001eb423550
GRMZM2G104603	
AC206194.3_FG003	
GRMZM2G043294	Zm00001eb423770
GRMZM5G844045	
GRMZM2G151367	
GRMZM5G886855	
GRMZM2G461501	
GRMZM2G171383	Zm00001eb424380
GRMZM2G032143	
GRMZM2G358701	
GRMZM2G173865	
GRMZM2G003916	
GRMZM2G300569	Zm00001eb425630
GRMZM2G315885	
GRMZM2G000271	Zm00001eb425950
GRMZM2G330519	
GRMZM5G844316	
GRMZM2G146809	
GRMZM2G053622	Zm00001eb426820
GRMZM2G053642	Zm00001eb426830
GRMZM2G034709	Zm00001eb426850
GRMZM2G034651	Zm00001eb426860
GRMZM2G468688	
GRMZM2G702391	
GRMZM2G322586	
GRMZM2G018464	
GRMZM5G887529	
GRMZM2G481249	Zm00001eb428050
AC209206.3_FG004	
AF466202.2_FG012	
GRMZM2G143964	Zm00001eb429460
GRMZM2G091579	Zm00001eb429600
GRMZM2G148475	Zm00001eb429710
GRMZM2G371933	Zm00001eb073710
GRMZM2G129006	
GRMZM2G397848	Zm00001eb429970
AC192330.1_FG004	Zm00001eb430120
AC208110.2_FG005	
GRMZM2G415229	
GRMZM2G147408	Zm00001eb430660
GRMZM2G025592	
GRMZM2G354864	
GRMZM2G055660	
GRMZM2G445617	Zm00001eb431070
GRMZM2G028902	
GRMZM2G148509	Zm00001eb431390
GRMZM5G804661	
GRMZM2G443836	
GRMZM2G177491	
AC189795.3_FG001	
GRMZM2G546369	
GRMZM2G370905	Zm00001eb432280
GRMZM2G104291	
GRMZM2G428119	
GRMZM2G406024	Zm00001eb432930
GRMZM2G565856	
GRMZM2G092607	Zm00001eb433560
GRMZM2G173636	
GRMZM2G050615	
GRMZM2G177340	
GRMZM2G177151	
AC193767.3_FG003	
GRMZM2G123866	
GRMZM2G149988	
GRMZM2G149905	
GRMZM2G407347	Zm00001eb066420
AC209169.3_FG007	
GRMZM2G702888	
GRMZM2G018274	
GRMZM2G365152	
AC204017.4_FG003	
AC210003.2_FG015	
GRMZM2G447847	
GRMZM2G031625	Zm00001eb068350
GRMZM2G702909	
GRMZM2G004305	
GRMZM2G339117	
GRMZM2G106511	
GRMZM2G702918	
GRMZM2G300497	
GRMZM2G084325	
GRMZM2G337011	
GRMZM2G124560	
AC188831.3_FG005	
GRMZM2G005310	
AC190685.3_FG005	
AC215678.3_FG008	
GRMZM2G041407	
GRMZM2G417866	
GRMZM2G039776	
GRMZM2G478701	
GRMZM2G031981	
GRMZM2G054130	Zm00001eb194610
GRMZM2G421279	
GRMZM2G129450	Zm00001eb072990
GRMZM2G170522	Zm00001eb074580
GRMZM2G044884	
AC212835.3_FG010	
GRMZM2G109262	
AC234521.1_FG006	
GRMZM2G436523	
GRMZM2G453311	
GRMZM2G136469	
GRMZM2G177866	
GRMZM2G035755	
GRMZM2G306793	
GRMZM2G702990	
GRMZM2G702991	
GRMZM2G141605	
GRMZM2G442129	Zm00001eb382940
GRMZM2G141667	Zm00001eb384470
